key,speciesKey,species,scientificName,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,eventDate,year,month,day,stateProvince,locality,basisOfRecord,occurrenceStatus,institutionCode,collectionCode,datasetName,datasetKey,license,recordedBy,individualCount,lifeStage,foto_url,n_fotos,clase_modelo
4402985185,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.074468,-71.873987,1000.0,2022-05-30,2022.0,5.0,30.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4402985186,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.074468,-71.873987,1000.0,2022-05-30,2022.0,5.0,30.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4402985187,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.074468,-71.873987,1000.0,2022-05-08,2022.0,5.0,8.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4402985188,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.074468,-71.873987,1000.0,2022-05-23,2022.0,5.0,23.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4402985189,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.074468,-71.873987,1000.0,2022-05-30,2022.0,5.0,30.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4402985191,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.074468,-71.873987,1000.0,2022-05-08,2022.0,5.0,8.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4402985192,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.074468,-71.873987,1000.0,2022-05-23,2022.0,5.0,23.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4402985193,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.074468,-71.873987,1000.0,2022-05-26,2022.0,5.0,26.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4402985194,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.074468,-71.873987,1000.0,2022-05-11,2022.0,5.0,11.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4402985196,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.074468,-71.873987,1000.0,2022-05-17,2022.0,5.0,17.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4402985198,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.074468,-71.873987,1000.0,2022-05-08,2022.0,5.0,8.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4402985199,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.074468,-71.873987,1000.0,2022-05-26,2022.0,5.0,26.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4402985200,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.074468,-71.873987,1000.0,2022-05-11,2022.0,5.0,11.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4402985202,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.074468,-71.873987,1000.0,2022-05-05,2022.0,5.0,5.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4402985203,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.074468,-71.873987,1000.0,2022-05-26,2022.0,5.0,26.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4402985206,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.074468,-71.873987,1000.0,2022-05-11,2022.0,5.0,11.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4402985207,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.074468,-71.873987,1000.0,2022-05-08,2022.0,5.0,8.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4402985208,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.074468,-71.873987,1000.0,2022-05-30,2022.0,5.0,30.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,2.0,Unknown,,0,jabali
4402985210,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.074468,-71.873987,1000.0,2022-05-08,2022.0,5.0,8.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4402985213,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.074468,-71.873987,1000.0,2022-05-11,2022.0,5.0,11.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4402985216,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.074468,-71.873987,1000.0,2022-05-17,2022.0,5.0,17.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4402985217,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.074468,-71.873987,1000.0,2022-05-30,2022.0,5.0,30.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4402985218,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.074468,-71.873987,1000.0,2022-05-11,2022.0,5.0,11.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4402985220,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.074468,-71.873987,1000.0,2022-05-26,2022.0,5.0,26.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4402985221,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.074468,-71.873987,1000.0,2022-05-11,2022.0,5.0,11.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4402985224,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.074468,-71.873987,1000.0,2022-05-08,2022.0,5.0,8.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4402985225,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.074468,-71.873987,1000.0,2022-05-17,2022.0,5.0,17.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4402985226,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.074468,-71.873987,1000.0,2022-05-11,2022.0,5.0,11.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4402985227,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.074468,-71.873987,1000.0,2022-05-08,2022.0,5.0,8.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4402985228,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.074468,-71.873987,1000.0,2022-05-08,2022.0,5.0,8.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4402985229,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.074468,-71.873987,1000.0,2022-05-26,2022.0,5.0,26.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4402985231,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.074468,-71.873987,1000.0,2022-05-05,2022.0,5.0,5.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4402985232,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.074468,-71.873987,1000.0,2022-05-05,2022.0,5.0,5.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4402985233,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.074468,-71.873987,1000.0,2022-05-30,2022.0,5.0,30.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4402985234,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.092457,-71.873133,1000.0,2022-05-04,2022.0,5.0,4.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,2.0,Unknown,,0,jabali
4402985235,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.092457,-71.873133,1000.0,2022-05-16,2022.0,5.0,16.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,2.0,Unknown,,0,jabali
4402985238,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.092457,-71.873133,1000.0,2022-05-04,2022.0,5.0,4.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,2.0,Unknown,,0,jabali
4402985239,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.092457,-71.873133,1000.0,2022-05-16,2022.0,5.0,16.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,2.0,Unknown,,0,jabali
4402985240,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.092457,-71.873133,1000.0,2022-05-28,2022.0,5.0,28.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4402985245,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.092457,-71.873133,1000.0,2022-05-16,2022.0,5.0,16.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,2.0,Unknown,,0,jabali
4402985253,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.092457,-71.873133,1000.0,2022-05-28,2022.0,5.0,28.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4402985254,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.092457,-71.873133,1000.0,2022-05-04,2022.0,5.0,4.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,2.0,Unknown,,0,jabali
4402985255,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.092457,-71.873133,1000.0,2022-05-04,2022.0,5.0,4.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,2.0,Unknown,,0,jabali
4402985257,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.092457,-71.873133,1000.0,2022-05-04,2022.0,5.0,4.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,2.0,Unknown,,0,jabali
4402985258,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.092457,-71.873133,1000.0,2022-05-16,2022.0,5.0,16.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4402985274,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.092457,-71.873133,1000.0,2022-05-28,2022.0,5.0,28.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4403007724,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.078866,-72.04041,1000.0,2022-05-31,2022.0,5.0,31.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4403084992,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.058392,-71.94614,1000.0,2022-05-11,2022.0,5.0,11.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4403084993,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.058392,-71.94614,1000.0,2022-05-11,2022.0,5.0,11.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4403084994,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.058392,-71.94614,1000.0,2022-05-11,2022.0,5.0,11.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4403085015,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.047805,-71.887147,1000.0,2022-05-22,2022.0,5.0,22.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4403085028,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.047805,-71.887147,1000.0,2022-05-22,2022.0,5.0,22.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4403085034,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.047805,-71.887147,1000.0,2022-05-14,2022.0,5.0,14.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4403085043,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.047805,-71.887147,1000.0,2022-05-22,2022.0,5.0,22.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4403085074,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.047805,-71.887147,1000.0,2022-05-12,2022.0,5.0,12.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4403085097,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.047805,-71.887147,1000.0,2022-05-12,2022.0,5.0,12.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4403085103,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.047805,-71.887147,1000.0,2022-05-15,2022.0,5.0,15.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,2.0,Unknown,,0,jabali
4403085105,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.047805,-71.887147,1000.0,2022-05-15,2022.0,5.0,15.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,2.0,Unknown,,0,jabali
4403085118,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.047805,-71.887147,1000.0,2022-05-15,2022.0,5.0,15.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4403085124,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.047805,-71.887147,1000.0,2022-05-14,2022.0,5.0,14.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
4403085125,7705930,Sus scrofa,"Sus scrofa Linnaeus, 1758",-41.047805,-71.887147,1000.0,2022-05-12,2022.0,5.0,12.0,Región de Los Lagos,Parque Nacional Vicente Pérez Rosales,MACHINE_OBSERVATION,PRESENT,Corporación Nacional Forestal (CONAF),Fotomonitoreo,,9f7ed5a4-f73a-4d74-b0be-cef5bd700a37,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,1.0,Unknown,,0,jabali
